time,open,high,low,close,tick_volume,spread,real_volume
2024-09-30 21:50:00,2612.06,2615.42,2612.06,2613.77,268,0,0
2024-09-30 21:55:00,2613.78,2615.68,2612.81,2613.01,268,0,0
2024-09-30 22:00:00,2613.24,2616.62,2610.83,2616.44,329,0,0
2024-09-30 22:05:00,2616.38,2617.66,2612.42,2615.77,319,0,0
2024-09-30 22:10:00,2615.77,2617.11,2613.79,2613.79,306,0,0
2024-09-30 22:15:00,2613.83,2614.59,2607.46,2609.4,317,0,0
2024-09-30 22:20:00,2609.47,2615.67,2608.69,2612.92,321,0,0
2024-09-30 22:25:00,2612.87,2613.2,2607.3,2607.68,312,0,0
2024-09-30 22:30:00,2607.58,2613.38,2607.51,2612.96,301,0,0
2024-09-30 22:35:00,2612.96,2614.25,2607.81,2609.09,305,0,0
2024-09-30 22:40:00,2609.08,2610.58,2608.19,2609.41,283,0,0
2024-09-30 22:45:00,2609.4,2611.95,2608.44,2611.14,269,0,0
2024-09-30 22:50:00,2611.12,2611.16,2608.77,2610.77,278,0,0
2024-09-30 22:55:00,2610.8,2610.83,2605.22,2605.53,283,0,0
2024-09-30 23:00:00,2605.77,2605.87,2592.82,2602.05,410,0,0
2024-09-30 23:05:00,2602.19,2611.88,2599.8,2611.39,382,0,0
2024-09-30 23:10:00,2611.37,2613.31,2609.68,2611.08,333,0,0
2024-09-30 23:15:00,2611.01,2612.43,2607.79,2611.6,305,0,0
2024-09-30 23:20:00,2611.55,2612.22,2602.39,2605.83,310,0,0
2024-09-30 23:25:00,2605.7,2607.36,2603.29,2604.82,306,0,0
2024-09-30 23:30:00,2604.71,2605.08,2592.79,2594.6,363,0,0
2024-09-30 23:35:00,2594.45,2598.5,2589.67,2591.28,406,0,0
2024-09-30 23:40:00,2591.24,2592.87,2580.12,2587.14,435,0,0
2024-09-30 23:45:00,2587.41,2600.56,2587.09,2598.21,462,0,0
2024-09-30 23:50:00,2598.3,2602.81,2595.99,2602.06,370,0,0
2024-09-30 23:55:00,2602.09,2607.99,2600.7,2604.91,350,0,0
2024-10-01 00:00:00,2604.66,2610.39,2602.48,2606.13,373,0,0
2024-10-01 00:05:00,2605.94,2610.42,2604.83,2609.36,349,0,0
2024-10-01 00:10:00,2609.61,2611.09,2604.98,2607.74,354,0,0
2024-10-01 00:15:00,2607.99,2607.99,2600.33,2601.49,332,0,0
2024-10-01 00:20:00,2601.51,2604.64,2594.06,2603.49,380,0,0
2024-10-01 00:25:00,2603.48,2615.46,2602.63,2613.95,391,0,0
2024-10-01 00:30:00,2614.1,2618.2,2609.44,2610.85,416,0,0
2024-10-01 00:35:00,2610.84,2617.41,2610.84,2612.78,379,0,0
2024-10-01 00:40:00,2612.5,2616.33,2612.49,2613.47,328,0,0
2024-10-01 00:45:00,2613.41,2617.99,2613.41,2616.45,318,0,0
2024-10-01 00:50:00,2616.36,2625.45,2615.6,2620.93,368,0,0
2024-10-01 00:55:00,2621.13,2624.96,2620.11,2621.08,331,0,0
2024-10-01 01:00:00,2621.22,2627.5,2618.12,2626.99,334,0,0
2024-10-01 01:05:00,2627.28,2631.36,2623.98,2627.17,377,0,0
2024-10-01 01:10:00,2627.12,2629.81,2623.7,2626.51,355,0,0
2024-10-01 01:15:00,2626.45,2630.1,2624.87,2626.33,314,0,0
2024-10-01 01:20:00,2626.48,2628.61,2624.3,2626.26,302,0,0
2024-10-01 01:25:00,2626.25,2629.51,2623.44,2628.47,327,0,0
2024-10-01 01:30:00,2628.47,2630.29,2626.75,2628.2,324,0,0
2024-10-01 01:35:00,2628.23,2628.99,2624.82,2625.84,294,0,0
2024-10-01 01:40:00,2625.81,2627.35,2625.32,2626.69,297,0,0
2024-10-01 01:45:00,2626.7,2628.14,2624.01,2625.87,298,0,0
2024-10-01 01:50:00,2625.87,2626.02,2620.92,2621.85,289,0,0
2024-10-01 01:55:00,2621.77,2623.82,2621.58,2623.51,277,0,0
2024-10-01 02:00:00,2623.52,2623.53,2616.46,2617.14,296,0,0
2024-10-01 02:05:00,2617.15,2618.38,2613.69,2616.53,303,0,0
2024-10-01 02:10:00,2616.78,2617.74,2610.24,2612.54,312,0,0
2024-10-01 02:15:00,2612.53,2615.88,2609.82,2613.28,320,0,0
2024-10-01 02:20:00,2613.33,2618.29,2613.33,2617.81,296,0,0
2024-10-01 02:25:00,2617.94,2620.12,2617.47,2617.56,307,0,0
2024-10-01 02:30:00,2617.55,2621.71,2616.66,2619.72,296,0,0
2024-10-01 02:35:00,2619.75,2619.86,2616.81,2617.66,282,0,0
2024-10-01 02:40:00,2617.67,2619.62,2617.52,2618.19,248,0,0
2024-10-01 02:45:00,2618.15,2618.15,2614.72,2616.08,267,0,0
2024-10-01 02:50:00,2616.35,2619.97,2614.84,2619.74,286,0,0
2024-10-01 02:55:00,2619.84,2622.2,2619.28,2621.8,285,0,0
2024-10-01 03:00:00,2621.89,2622.44,2619.25,2621.6,288,0,0
2024-10-01 03:05:00,2621.74,2626.46,2619.99,2625.18,288,0,0
2024-10-01 03:10:00,2625.19,2629.05,2625.15,2629.02,293,0,0
2024-10-01 03:15:00,2629.06,2633.61,2627.72,2628.38,344,0,0
2024-10-01 03:20:00,2628.26,2632.29,2627.35,2627.35,316,0,0
2024-10-01 03:25:00,2627.25,2628.42,2625.49,2627.03,288,0,0
2024-10-01 03:30:00,2626.98,2630.78,2626.51,2629.98,318,0,0
2024-10-01 03:35:00,2629.94,2631.07,2628.57,2630.73,302,0,0
2024-10-01 03:40:00,2630.66,2634.46,2629.91,2633.96,297,0,0
2024-10-01 03:45:00,2633.79,2634.54,2631.68,2633.13,301,0,0
2024-10-01 03:50:00,2633.09,2633.99,2628.71,2630.94,309,0,0
2024-10-01 03:55:00,2630.85,2632.6,2630.24,2631.47,286,0,0
2024-10-01 04:00:00,2631.48,2633.12,2630.24,2631.76,293,0,0
2024-10-01 04:05:00,2631.76,2637.19,2630.89,2630.89,315,0,0
2024-10-01 04:10:00,2630.86,2632.24,2629.36,2630.48,295,0,0
2024-10-01 04:15:00,2630.34,2636.7,2630.11,2636.7,285,0,0
2024-10-01 04:20:00,2636.7,2636.7,2632.38,2632.75,304,0,0
2024-10-01 04:25:00,2632.75,2636.87,2632.36,2636.52,293,0,0
2024-10-01 04:30:00,2636.53,2640.37,2634.58,2639.33,328,0,0
2024-10-01 04:35:00,2639.31,2648.18,2638.82,2647.63,351,0,0
2024-10-01 04:40:00,2647.62,2648.24,2643.53,2645.79,323,0,0
2024-10-01 04:45:00,2645.85,2646.5,2642.84,2644.66,305,0,0
2024-10-01 04:50:00,2644.56,2648.94,2644.19,2646.11,313,0,0
2024-10-01 04:55:00,2646.17,2646.99,2644.07,2645.71,304,0,0
2024-10-01 05:00:00,2645.92,2646.56,2640.95,2642.36,324,0,0
2024-10-01 05:05:00,2642.34,2643.36,2640.51,2642.37,302,0,0
2024-10-01 05:10:00,2642.34,2642.35,2637.55,2640.47,290,0,0
2024-10-01 05:15:00,2640.55,2641.91,2637.82,2638.4,287,0,0
2024-10-01 05:20:00,2638.16,2640.63,2638.11,2640.35,274,0,0
2024-10-01 05:25:00,2640.2,2641.1,2638.12,2639.86,275,0,0
2024-10-01 05:30:00,2639.83,2641.42,2637.61,2640.96,287,0,0
2024-10-01 05:35:00,2640.95,2643.46,2639.54,2640.03,292,0,0
2024-10-01 05:40:00,2640.04,2640.26,2638.41,2639.89,243,0,0
2024-10-01 05:45:00,2639.89,2641.72,2639.77,2641.11,250,0,0
2024-10-01 05:50:00,2641.14,2641.62,2638.55,2639.19,259,0,0
2024-10-01 05:55:00,2639.33,2641.67,2639.33,2641.67,247,0,0
2024-10-01 06:00:00,2641.87,2644.07,2641.58,2643.0,265,0,0
2024-10-01 06:05:00,2642.96,2646.51,2642.7,2644.61,264,0,0
2024-10-01 06:10:00,2644.61,2645.16,2643.41,2644.41,256,0,0
2024-10-01 06:15:00,2644.44,2647.15,2644.44,2646.96,261,0,0
2024-10-01 06:20:00,2646.95,2647.7,2644.93,2647.61,275,0,0
2024-10-01 06:25:00,2647.55,2649.06,2645.77,2646.47,286,0,0
2024-10-01 06:30:00,2646.59,2650.47,2646.31,2646.82,304,0,0
2024-10-01 06:35:00,2646.72,2648.97,2646.41,2646.98,275,0,0
2024-10-01 06:40:00,2646.99,2647.0,2643.6,2644.85,282,0,0
2024-10-01 06:45:00,2644.89,2649.71,2644.89,2649.32,280,0,0
2024-10-01 06:50:00,2649.32,2652.08,2649.25,2651.26,269,0,0
2024-10-01 06:55:00,2651.28,2660.14,2651.27,2657.66,363,0,0
2024-10-01 07:00:00,2657.69,2658.88,2651.73,2652.65,333,0,0
2024-10-01 07:05:00,2652.68,2652.81,2648.64,2649.26,272,0,0
2024-10-01 07:10:00,2649.31,2650.21,2646.94,2647.03,312,0,0
2024-10-01 07:15:00,2647.05,2649.15,2647.05,2647.63,274,0,0
2024-10-01 07:20:00,2647.63,2650.28,2647.21,2649.23,280,0,0
2024-10-01 07:25:00,2649.24,2652.08,2649.24,2650.25,291,0,0
2024-10-01 07:30:00,2650.22,2651.88,2645.86,2648.27,291,0,0
2024-10-01 07:35:00,2648.23,2651.18,2647.83,2650.05,293,0,0
2024-10-01 07:40:00,2650.2,2651.74,2649.38,2650.82,280,0,0
2024-10-01 07:45:00,2650.98,2650.99,2647.26,2647.58,295,0,0
2024-10-01 07:50:00,2647.58,2649.11,2645.1,2646.7,282,0,0
2024-10-01 07:55:00,2646.76,2648.64,2646.76,2648.56,267,0,0
2024-10-01 08:00:00,2648.55,2650.04,2646.82,2648.58,293,0,0
2024-10-01 08:05:00,2648.73,2649.55,2644.59,2645.64,290,0,0
2024-10-01 08:10:00,2645.56,2646.38,2643.71,2644.61,280,0,0
2024-10-01 08:15:00,2644.65,2646.71,2643.52,2645.61,290,0,0
2024-10-01 08:20:00,2645.55,2645.96,2643.59,2645.11,272,0,0
2024-10-01 08:25:00,2645.11,2645.88,2644.05,2645.66,281,0,0
2024-10-01 08:30:00,2645.71,2648.49,2644.9,2647.22,282,0,0
2024-10-01 08:35:00,2647.22,2648.16,2643.96,2644.27,283,0,0
2024-10-01 08:40:00,2644.02,2645.53,2641.08,2641.73,300,0,0
2024-10-01 08:45:00,2641.81,2642.28,2637.96,2641.67,296,0,0
2024-10-01 08:50:00,2641.67,2644.26,2640.7,2644.1,295,0,0
2024-10-01 08:55:00,2644.15,2644.88,2641.65,2643.35,286,0,0
2024-10-01 09:00:00,2643.12,2646.76,2642.37,2645.35,308,0,0
2024-10-01 09:05:00,2645.31,2647.86,2644.38,2647.44,295,0,0
2024-10-01 09:10:00,2647.56,2648.07,2645.39,2647.87,287,0,0
2024-10-01 09:15:00,2647.85,2647.87,2642.86,2645.25,299,0,0
2024-10-01 09:20:00,2645.15,2646.18,2643.58,2644.38,305,0,0
2024-10-01 09:25:00,2644.36,2646.72,2643.16,2644.96,294,0,0
2024-10-01 09:30:00,2644.96,2645.92,2641.46,2642.91,311,0,0
2024-10-01 09:35:00,2642.91,2643.48,2640.82,2641.6,279,0,0
2024-10-01 09:40:00,2641.61,2642.98,2639.55,2640.47,276,0,0
2024-10-01 09:45:00,2640.47,2642.01,2639.51,2641.9,268,0,0
2024-10-01 09:50:00,2641.9,2643.1,2639.98,2642.15,278,0,0
2024-10-01 09:55:00,2642.15,2643.13,2638.09,2638.34,279,0,0
2024-10-01 10:00:00,2638.3,2640.61,2638.1,2639.13,284,0,0
2024-10-01 10:05:00,2639.13,2640.4,2635.17,2635.75,292,0,0
2024-10-01 10:10:00,2635.8,2638.08,2635.28,2636.37,272,0,0
2024-10-01 10:15:00,2636.17,2639.6,2635.7,2638.8,280,0,0
2024-10-01 10:20:00,2638.83,2638.86,2635.54,2637.37,289,0,0
2024-10-01 10:25:00,2637.37,2638.88,2636.87,2638.57,279,0,0
2024-10-01 10:30:00,2638.44,2639.04,2636.28,2638.79,278,0,0
2024-10-01 10:35:00,2638.94,2641.24,2637.8,2641.23,289,0,0
2024-10-01 10:40:00,2641.24,2641.37,2639.6,2640.29,266,0,0
2024-10-01 10:45:00,2640.26,2642.84,2640.19,2642.55,268,0,0
2024-10-01 10:50:00,2642.54,2643.0,2640.73,2641.49,283,0,0
2024-10-01 10:55:00,2641.32,2642.55,2640.81,2641.32,249,0,0
2024-10-01 11:00:00,2641.35,2643.19,2640.72,2640.97,284,0,0
2024-10-01 11:05:00,2640.97,2642.7,2639.12,2640.33,283,0,0
2024-10-01 11:10:00,2640.28,2642.08,2640.07,2641.31,281,0,0
2024-10-01 11:15:00,2641.51,2641.96,2638.42,2639.13,289,0,0
2024-10-01 11:20:00,2639.11,2639.28,2636.04,2636.1,286,0,0
2024-10-01 11:25:00,2636.14,2637.3,2634.54,2636.1,280,0,0
2024-10-01 11:30:00,2635.96,2637.81,2632.29,2633.89,297,0,0
2024-10-01 11:35:00,2633.88,2634.82,2632.72,2633.58,283,0,0
2024-10-01 11:40:00,2633.33,2634.69,2632.74,2634.48,276,0,0
2024-10-01 11:45:00,2634.47,2634.61,2633.27,2633.74,274,0,0
2024-10-01 11:50:00,2633.78,2636.68,2633.53,2635.02,280,0,0
2024-10-01 11:55:00,2635.01,2635.27,2632.34,2633.16,270,0,0
2024-10-01 12:00:00,2633.18,2634.92,2631.69,2633.95,301,0,0
2024-10-01 12:05:00,2633.91,2634.81,2632.18,2634.68,279,0,0
2024-10-01 12:10:00,2634.66,2635.49,2633.79,2634.58,270,0,0
2024-10-01 12:15:00,2634.62,2636.4,2633.58,2635.36,284,0,0
2024-10-01 12:20:00,2635.41,2637.07,2633.35,2635.58,297,0,0
2024-10-01 12:25:00,2635.59,2637.35,2635.04,2635.17,278,0,0
2024-10-01 12:30:00,2635.2,2635.32,2629.43,2631.77,352,0,0
2024-10-01 12:35:00,2631.77,2631.91,2626.85,2628.73,321,0,0
2024-10-01 12:40:00,2628.84,2629.2,2624.8,2625.0,301,0,0
2024-10-01 12:45:00,2625.09,2628.54,2623.28,2627.91,307,0,0
2024-10-01 12:50:00,2627.95,2629.19,2625.26,2626.98,317,0,0
2024-10-01 12:55:00,2626.99,2628.39,2624.92,2625.86,282,0,0
2024-10-01 13:00:00,2625.61,2626.85,2622.27,2622.98,300,0,0
2024-10-01 13:05:00,2623.02,2623.43,2620.98,2620.98,289,0,0
2024-10-01 13:10:00,2621.03,2624.7,2620.98,2621.64,297,0,0
2024-10-01 13:15:00,2621.66,2622.95,2615.56,2616.22,349,0,0
2024-10-01 13:20:00,2615.95,2620.85,2613.79,2617.59,359,0,0
2024-10-01 13:25:00,2617.33,2618.48,2612.4,2614.14,362,0,0
2024-10-01 13:30:00,2614.12,2617.76,2603.44,2604.97,503,0,0
2024-10-01 13:35:00,2605.22,2605.46,2588.31,2590.93,561,0,0
2024-10-01 13:40:00,2591.25,2591.25,2570.78,2585.78,599,0,0
2024-10-01 13:45:00,2586.12,2586.12,2576.57,2583.79,526,0,0
2024-10-01 13:50:00,2583.77,2583.77,2574.32,2577.87,483,0,0
2024-10-01 13:55:00,2577.78,2589.5,2575.83,2584.23,463,0,0
2024-10-01 14:00:00,2584.2,2594.51,2581.8,2591.57,506,0,0
2024-10-01 14:05:00,2591.44,2591.44,2578.58,2579.71,431,0,0
2024-10-01 14:10:00,2579.71,2585.06,2574.2,2581.33,441,0,0
2024-10-01 14:15:00,2581.04,2585.82,2576.18,2579.95,474,0,0
2024-10-01 14:20:00,2579.89,2591.15,2579.88,2582.94,521,0,0
2024-10-01 14:25:00,2583.26,2583.93,2573.89,2578.41,440,0,0
2024-10-01 14:30:00,2578.38,2579.47,2564.61,2566.35,512,0,0
2024-10-01 14:35:00,2566.39,2568.11,2553.67,2565.25,549,0,0
2024-10-01 14:40:00,2565.2,2577.76,2563.88,2570.83,468,0,0
2024-10-01 14:45:00,2570.91,2572.53,2555.31,2559.19,447,0,0
2024-10-01 14:50:00,2559.05,2559.13,2539.96,2549.73,573,0,0
2024-10-01 14:55:00,2549.47,2554.26,2547.28,2551.72,479,0,0
2024-10-01 15:00:00,2552.03,2555.14,2504.34,2513.44,708,0,0
2024-10-01 15:05:00,2513.79,2518.4,2497.53,2505.53,813,0,0
2024-10-01 15:10:00,2505.64,2516.5,2486.09,2514.24,773,0,0
2024-10-01 15:15:00,2514.06,2520.34,2506.7,2519.95,525,0,0
2024-10-01 15:20:00,2519.69,2521.72,2513.59,2513.59,535,0,0
2024-10-01 15:25:00,2513.3,2520.92,2508.77,2520.39,437,0,0
2024-10-01 15:30:00,2520.09,2535.25,2517.92,2533.27,570,0,0
2024-10-01 15:35:00,2532.94,2539.0,2529.07,2536.46,509,0,0
2024-10-01 15:40:00,2536.78,2542.2,2532.11,2533.48,502,0,0
2024-10-01 15:45:00,2533.74,2535.9,2526.48,2528.31,526,0,0
2024-10-01 15:50:00,2528.4,2532.76,2526.31,2527.58,408,0,0
2024-10-01 15:55:00,2527.59,2533.88,2526.2,2527.38,407,0,0
2024-10-01 16:00:00,2527.36,2533.14,2523.15,2530.21,448,0,0
2024-10-01 16:05:00,2530.31,2531.92,2524.42,2528.69,412,0,0
2024-10-01 16:10:00,2528.5,2533.69,2524.15,2524.4,441,0,0
2024-10-01 16:15:00,2524.7,2529.54,2524.13,2526.26,414,0,0
2024-10-01 16:20:00,2526.33,2526.33,2520.54,2526.26,399,0,0
2024-10-01 16:25:00,2526.07,2526.32,2510.07,2518.17,429,0,0
2024-10-01 16:30:00,2517.98,2520.39,2500.71,2510.56,538,0,0
2024-10-01 16:35:00,2510.69,2515.75,2504.46,2505.46,507,0,0
2024-10-01 16:40:00,2505.32,2509.93,2494.73,2498.37,552,0,0
2024-10-01 16:45:00,2498.34,2500.56,2486.59,2491.11,592,0,0
2024-10-01 16:50:00,2491.4,2506.89,2491.4,2506.41,570,0,0
2024-10-01 16:55:00,2506.11,2518.6,2503.12,2513.04,604,0,0
2024-10-01 17:00:00,2513.22,2513.55,2499.54,2500.99,477,0,0
2024-10-01 17:05:00,2501.08,2502.25,2493.59,2496.74,520,0,0
2024-10-01 17:10:00,2496.95,2500.97,2487.59,2492.65,532,0,0
2024-10-01 17:15:00,2492.74,2494.22,2463.47,2476.12,646,0,0
2024-10-01 17:20:00,2475.81,2475.81,2435.46,2464.41,899,0,0
2024-10-01 17:25:00,2464.75,2478.1,2455.34,2475.05,655,0,0
2024-10-01 17:30:00,2475.24,2492.69,2472.68,2486.03,690,0,0
2024-10-01 17:35:00,2485.9,2491.34,2477.87,2486.65,575,0,0
2024-10-01 17:40:00,2486.86,2500.03,2484.14,2497.7,500,0,0
2024-10-01 17:45:00,2497.33,2511.98,2496.24,2501.82,569,0,0
2024-10-01 17:50:00,2501.92,2510.27,2500.99,2508.57,460,0,0
2024-10-01 17:55:00,2508.9,2515.21,2506.92,2507.64,434,0,0
2024-10-01 18:00:00,2507.89,2514.77,2505.88,2514.22,453,0,0
2024-10-01 18:05:00,2513.91,2518.63,2509.26,2517.51,415,0,0
2024-10-01 18:10:00,2517.55,2521.53,2514.54,2515.14,427,0,0
2024-10-01 18:15:00,2514.84,2516.69,2508.71,2511.3,438,0,0
2024-10-01 18:20:00,2511.43,2513.93,2506.56,2513.36,453,0,0
2024-10-01 18:25:00,2513.18,2519.97,2510.84,2519.09,419,0,0
2024-10-01 18:30:00,2518.77,2522.12,2515.78,2516.73,395,0,0
2024-10-01 18:35:00,2516.87,2517.16,2504.2,2506.68,457,0,0
2024-10-01 18:40:00,2506.87,2512.47,2503.97,2505.92,439,0,0
2024-10-01 18:45:00,2506.07,2508.33,2495.34,2498.69,434,0,0
2024-10-01 18:50:00,2498.94,2503.61,2494.64,2499.07,388,0,0
2024-10-01 18:55:00,2499.03,2506.47,2498.95,2504.68,375,0,0
2024-10-01 19:00:00,2504.68,2505.84,2498.64,2503.64,417,0,0
2024-10-01 19:05:00,2503.81,2506.58,2499.26,2502.6,411,0,0
2024-10-01 19:10:00,2502.31,2502.31,2495.27,2496.41,410,0,0
2024-10-01 19:15:00,2496.4,2502.66,2489.67,2500.85,420,0,0
2024-10-01 19:20:00,2500.84,2506.08,2499.52,2504.27,394,0,0
2024-10-01 19:25:00,2504.33,2509.74,2503.85,2508.39,378,0,0
2024-10-01 19:30:00,2508.15,2508.15,2499.43,2499.43,395,0,0
2024-10-01 19:35:00,2499.25,2506.36,2496.66,2502.93,402,0,0
2024-10-01 19:40:00,2502.94,2506.34,2497.9,2500.28,378,0,0
2024-10-01 19:45:00,2500.26,2502.4,2496.49,2496.94,380,0,0
2024-10-01 19:50:00,2497.28,2501.18,2495.46,2497.21,400,0,0
2024-10-01 19:55:00,2497.29,2500.74,2488.69,2491.03,419,0,0
2024-10-01 20:00:00,2490.89,2496.03,2488.95,2492.84,377,0,0
2024-10-01 20:05:00,2492.83,2494.19,2475.82,2480.65,468,0,0
2024-10-01 20:10:00,2480.31,2490.62,2479.15,2484.51,416,0,0
2024-10-01 20:15:00,2484.87,2488.35,2468.71,2473.22,465,0,0
2024-10-01 20:20:00,2473.47,2478.84,2465.29,2467.89,551,0,0
2024-10-01 20:25:00,2467.84,2469.05,2447.73,2459.87,642,0,0
2024-10-01 20:30:00,2459.83,2466.51,2452.2,2453.79,535,0,0
2024-10-01 20:35:00,2453.75,2457.56,2429.09,2433.82,754,0,0
2024-10-01 20:40:00,2433.52,2447.12,2417.56,2446.17,753,0,0
2024-10-01 20:45:00,2446.41,2451.61,2435.13,2448.81,556,0,0
2024-10-01 20:50:00,2448.92,2461.62,2448.56,2455.2,540,0,0
2024-10-01 20:55:00,2455.24,2459.91,2448.12,2453.75,413,0,0
2024-10-01 21:00:00,2453.65,2459.88,2451.04,2458.79,442,0,0
2024-10-01 21:05:00,2458.82,2460.84,2451.01,2451.62,403,0,0
2024-10-01 21:10:00,2451.79,2463.94,2448.55,2463.68,376,0,0
2024-10-01 21:15:00,2463.68,2465.93,2458.69,2462.15,407,0,0
2024-10-01 21:20:00,2461.91,2462.37,2454.63,2461.61,349,0,0
2024-10-01 21:25:00,2461.67,2464.12,2457.16,2463.98,324,0,0
2024-10-01 21:30:00,2463.98,2463.98,2458.0,2459.92,354,0,0
2024-10-01 21:35:00,2459.85,2465.4,2456.27,2463.86,334,0,0
2024-10-01 21:40:00,2463.48,2476.55,2462.48,2466.04,365,0,0
2024-10-01 21:45:00,2466.27,2472.51,2466.13,2472.11,280,0,0
2024-10-01 21:50:00,2471.92,2477.16,2471.21,2476.46,304,0,0
2024-10-01 21:55:00,2476.35,2477.18,2469.01,2473.72,353,0,0
2024-10-01 22:00:00,2473.6,2473.66,2462.34,2464.86,405,0,0
2024-10-01 22:05:00,2464.77,2466.14,2456.88,2458.07,381,0,0
2024-10-01 22:10:00,2458.06,2462.66,2456.31,2460.97,374,0,0
2024-10-01 22:15:00,2460.97,2463.97,2458.86,2460.16,326,0,0
2024-10-01 22:20:00,2460.24,2462.75,2456.02,2459.03,345,0,0
2024-10-01 22:25:00,2459.07,2461.36,2456.26,2459.39,332,0,0
2024-10-01 22:30:00,2459.38,2461.61,2456.52,2458.32,366,0,0
2024-10-01 22:35:00,2458.26,2459.45,2449.18,2449.18,398,0,0
2024-10-01 22:40:00,2449.47,2455.41,2449.47,2452.8,374,0,0
2024-10-01 22:45:00,2453.1,2456.84,2450.66,2453.3,377,0,0
2024-10-01 22:50:00,2453.07,2461.07,2452.83,2457.23,341,0,0
2024-10-01 22:55:00,2456.98,2458.99,2455.08,2457.57,314,0,0
2024-10-01 23:00:00,2457.66,2457.76,2451.02,2455.15,364,0,0
2024-10-01 23:05:00,2455.08,2460.57,2454.47,2457.15,368,0,0
2024-10-01 23:10:00,2457.23,2458.84,2451.53,2455.38,335,0,0
2024-10-01 23:15:00,2455.24,2459.02,2454.51,2455.56,326,0,0
2024-10-01 23:20:00,2455.44,2457.95,2454.44,2456.36,318,0,0
2024-10-01 23:25:00,2456.49,2456.49,2443.66,2443.66,378,0,0
2024-10-01 23:30:00,2443.5,2451.09,2442.91,2450.11,360,0,0
2024-10-01 23:35:00,2450.33,2457.67,2447.91,2456.18,365,0,0
2024-10-01 23:40:00,2456.13,2458.06,2453.89,2456.77,334,0,0
2024-10-01 23:45:00,2456.73,2456.74,2452.41,2454.82,368,0,0
2024-10-01 23:50:00,2454.78,2458.27,2454.61,2456.44,314,0,0
2024-10-01 23:55:00,2456.5,2456.85,2450.19,2450.19,329,0,0
2024-10-02 00:00:00,2449.85,2456.54,2448.25,2455.74,432,0,0
2024-10-02 00:05:00,2455.45,2463.24,2455.45,2459.97,385,0,0
2024-10-02 00:10:00,2460.22,2461.71,2452.28,2453.48,372,0,0
